"name","date.x","followers","followers_change","month","followers_m","followers_c_m","rank","month_rank","republican","followers_1k","date.y","description","month_label"
"berniesanders",2020-03-04,4567730,56390,"2020-03",146581560,381065,3,3,FALSE,4568,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"berniesanders",2020-03-03,4511340,17853,"2020-03",146581560,381065,3,3,FALSE,4511,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"berniesanders",2020-03-03,4511340,17853,"2020-03",146581560,381065,3,3,FALSE,4511,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"berniesanders",2020-03-02,4493487,15890,"2020-03",146581560,381065,3,3,FALSE,4493,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"berniesanders",2020-03-02,4493487,15890,"2020-03",146581560,381065,3,3,FALSE,4493,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"berniesanders",2020-03-01,4477597,10867,"2020-03",146581560,381065,3,3,FALSE,4478,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"berniesanders",2020-03-01,4477597,10867,"2020-03",146581560,381065,3,3,FALSE,4478,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-31,1660544,6548,"2020-03",40730617,240644,5,5,FALSE,1661,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-31,1660544,6548,"2020-03",40730617,240644,5,5,FALSE,1661,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-30,1653996,6774,"2020-03",40730617,240644,5,5,FALSE,1654,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-30,1653996,6774,"2020-03",40730617,240644,5,5,FALSE,1654,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-29,1647222,6900,"2020-03",40730617,240644,5,5,FALSE,1647,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-29,1647222,6900,"2020-03",40730617,240644,5,5,FALSE,1647,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-28,1640322,6996,"2020-03",40730617,240644,5,5,FALSE,1640,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-28,1640322,6996,"2020-03",40730617,240644,5,5,FALSE,1640,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-27,1633326,7630,"2020-03",40730617,240644,5,5,FALSE,1633,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-27,1633326,7630,"2020-03",40730617,240644,5,5,FALSE,1633,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-26,1625696,5998,"2020-03",40730617,240644,5,5,FALSE,1626,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-26,1625696,5998,"2020-03",40730617,240644,5,5,FALSE,1626,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-25,1619698,7835,"2020-03",40730617,240644,5,5,FALSE,1620,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-25,1619698,7835,"2020-03",40730617,240644,5,5,FALSE,1620,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-24,1611863,7547,"2020-03",40730617,240644,5,5,FALSE,1612,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-24,1611863,7547,"2020-03",40730617,240644,5,5,FALSE,1612,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-23,1604316,7387,"2020-03",40730617,240644,5,5,FALSE,1604,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-23,1604316,7387,"2020-03",40730617,240644,5,5,FALSE,1604,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-22,1596929,4037,"2020-03",40730617,240644,5,5,FALSE,1597,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-22,1596929,4037,"2020-03",40730617,240644,5,5,FALSE,1597,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-21,1592892,7972,"2020-03",40730617,240644,5,5,FALSE,1593,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-21,1592892,7972,"2020-03",40730617,240644,5,5,FALSE,1593,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-20,1584920,7932,"2020-03",40730617,240644,5,5,FALSE,1585,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-20,1584920,7932,"2020-03",40730617,240644,5,5,FALSE,1585,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-19,1576988,6081,"2020-03",40730617,240644,5,5,FALSE,1577,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-19,1576988,6081,"2020-03",40730617,240644,5,5,FALSE,1577,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-18,1570907,6904,"2020-03",40730617,240644,5,5,FALSE,1571,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-18,1570907,6904,"2020-03",40730617,240644,5,5,FALSE,1571,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-17,1564003,5985,"2020-03",40730617,240644,5,5,FALSE,1564,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-17,1564003,5985,"2020-03",40730617,240644,5,5,FALSE,1564,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-16,1558018,7377,"2020-03",40730617,240644,5,5,FALSE,1558,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-16,1558018,7377,"2020-03",40730617,240644,5,5,FALSE,1558,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-15,1550641,4886,"2020-03",40730617,240644,5,5,FALSE,1551,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-15,1550641,4886,"2020-03",40730617,240644,5,5,FALSE,1551,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-14,1545755,6357,"2020-03",40730617,240644,5,5,FALSE,1546,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-14,1545755,6357,"2020-03",40730617,240644,5,5,FALSE,1546,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-13,1539398,6491,"2020-03",40730617,240644,5,5,FALSE,1539,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-13,1539398,6491,"2020-03",40730617,240644,5,5,FALSE,1539,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-12,1532907,6263,"2020-03",40730617,240644,5,5,FALSE,1533,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-12,1532907,6263,"2020-03",40730617,240644,5,5,FALSE,1533,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-11,1526644,4861,"2020-03",40730617,240644,5,5,FALSE,1527,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-11,1526644,4861,"2020-03",40730617,240644,5,5,FALSE,1527,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-10,1521783,47881,"2020-03",40730617,240644,5,5,FALSE,1522,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-10,1521783,47881,"2020-03",40730617,240644,5,5,FALSE,1522,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-04,1473902,25193,"2020-03",40730617,240644,5,5,FALSE,1474,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-04,1473902,25193,"2020-03",40730617,240644,5,5,FALSE,1474,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-03,1448709,21950,"2020-03",40730617,240644,5,5,FALSE,1449,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-03,1448709,21950,"2020-03",40730617,240644,5,5,FALSE,1449,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-02,1426759,4280,"2020-03",40730617,240644,5,5,FALSE,1427,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-02,1426759,4280,"2020-03",40730617,240644,5,5,FALSE,1427,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"joebiden",2020-03-01,1422479,2579,"2020-03",40730617,240644,5,5,FALSE,1422,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"joebiden",2020-03-01,1422479,2579,"2020-03",40730617,240644,5,5,FALSE,1422,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-31,2378076,586,"2020-03",61261219,94790,4,4,FALSE,2378,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-31,2378076,586,"2020-03",61261219,94790,4,4,FALSE,2378,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-30,2377490,428,"2020-03",61261219,94790,4,4,FALSE,2377,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-30,2377490,428,"2020-03",61261219,94790,4,4,FALSE,2377,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-29,2377062,130,"2020-03",61261219,94790,4,4,FALSE,2377,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-29,2377062,130,"2020-03",61261219,94790,4,4,FALSE,2377,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-28,2376932,-570,"2020-03",61261219,94790,4,4,FALSE,2377,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-28,2376932,-570,"2020-03",61261219,94790,4,4,FALSE,2377,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-27,2377502,1248,"2020-03",61261219,94790,4,4,FALSE,2378,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-27,2377502,1248,"2020-03",61261219,94790,4,4,FALSE,2378,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-26,2376254,838,"2020-03",61261219,94790,4,4,FALSE,2376,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-26,2376254,838,"2020-03",61261219,94790,4,4,FALSE,2376,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-25,2375416,857,"2020-03",61261219,94790,4,4,FALSE,2375,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-25,2375416,857,"2020-03",61261219,94790,4,4,FALSE,2375,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-24,2374559,1699,"2020-03",61261219,94790,4,4,FALSE,2375,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-24,2374559,1699,"2020-03",61261219,94790,4,4,FALSE,2375,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-23,2372860,1400,"2020-03",61261219,94790,4,4,FALSE,2373,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-23,2372860,1400,"2020-03",61261219,94790,4,4,FALSE,2373,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-22,2371460,416,"2020-03",61261219,94790,4,4,FALSE,2371,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-22,2371460,416,"2020-03",61261219,94790,4,4,FALSE,2371,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-21,2371044,1402,"2020-03",61261219,94790,4,4,FALSE,2371,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-21,2371044,1402,"2020-03",61261219,94790,4,4,FALSE,2371,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-20,2369642,890,"2020-03",61261219,94790,4,4,FALSE,2370,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-20,2369642,890,"2020-03",61261219,94790,4,4,FALSE,2370,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-19,2368752,1830,"2020-03",61261219,94790,4,4,FALSE,2369,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-19,2368752,1830,"2020-03",61261219,94790,4,4,FALSE,2369,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-18,2366922,2006,"2020-03",61261219,94790,4,4,FALSE,2367,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-18,2366922,2006,"2020-03",61261219,94790,4,4,FALSE,2367,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-17,2364916,1545,"2020-03",61261219,94790,4,4,FALSE,2365,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-17,2364916,1545,"2020-03",61261219,94790,4,4,FALSE,2365,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-16,2363371,2513,"2020-03",61261219,94790,4,4,FALSE,2363,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-16,2363371,2513,"2020-03",61261219,94790,4,4,FALSE,2363,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-15,2360858,1771,"2020-03",61261219,94790,4,4,FALSE,2361,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-15,2360858,1771,"2020-03",61261219,94790,4,4,FALSE,2361,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-14,2359087,2533,"2020-03",61261219,94790,4,4,FALSE,2359,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-14,2359087,2533,"2020-03",61261219,94790,4,4,FALSE,2359,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-13,2356554,2000,"2020-03",61261219,94790,4,4,FALSE,2357,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-13,2356554,2000,"2020-03",61261219,94790,4,4,FALSE,2357,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-12,2354554,2756,"2020-03",61261219,94790,4,4,FALSE,2355,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-12,2354554,2756,"2020-03",61261219,94790,4,4,FALSE,2355,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-11,2351798,1542,"2020-03",61261219,94790,4,4,FALSE,2352,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-11,2351798,1542,"2020-03",61261219,94790,4,4,FALSE,2352,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-10,2350256,52028,"2020-03",61261219,94790,4,4,FALSE,2350,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-10,2350256,52028,"2020-03",61261219,94790,4,4,FALSE,2350,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-04,2298228,2623,"2020-03",61261219,94790,4,4,FALSE,2298,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-04,2298228,2623,"2020-03",61261219,94790,4,4,FALSE,2298,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-03,2295605,8426,"2020-03",61261219,94790,4,4,FALSE,2296,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-03,2295605,8426,"2020-03",61261219,94790,4,4,FALSE,2296,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-02,2287179,2337,"2020-03",61261219,94790,4,4,FALSE,2287,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-02,2287179,2337,"2020-03",61261219,94790,4,4,FALSE,2287,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"elizabethwarren",2020-03-01,2284842,1556,"2020-03",61261219,94790,4,4,FALSE,2285,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"elizabethwarren",2020-03-01,2284842,1556,"2020-03",61261219,94790,4,4,FALSE,2285,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-31,18714417,29233,"2020-03",566242117,782838,2,2,TRUE,18714,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-31,18714417,29233,"2020-03",566242117,782838,2,2,TRUE,18714,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-30,18685184,27783,"2020-03",566242117,782838,2,2,TRUE,18685,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-30,18685184,27783,"2020-03",566242117,782838,2,2,TRUE,18685,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-29,18657401,33319,"2020-03",566242117,782838,2,2,TRUE,18657,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-29,18657401,33319,"2020-03",566242117,782838,2,2,TRUE,18657,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-28,18624082,33093,"2020-03",566242117,782838,2,2,TRUE,18624,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-28,18624082,33093,"2020-03",566242117,782838,2,2,TRUE,18624,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-27,18590989,35393,"2020-03",566242117,782838,2,2,TRUE,18591,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-27,18590989,35393,"2020-03",566242117,782838,2,2,TRUE,18591,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-26,18555596,36836,"2020-03",566242117,782838,2,2,TRUE,18556,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-26,18555596,36836,"2020-03",566242117,782838,2,2,TRUE,18556,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-25,18518760,31821,"2020-03",566242117,782838,2,2,TRUE,18519,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-25,18518760,31821,"2020-03",566242117,782838,2,2,TRUE,18519,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-24,18486939,38066,"2020-03",566242117,782838,2,2,TRUE,18487,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-24,18486939,38066,"2020-03",566242117,782838,2,2,TRUE,18487,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-23,18448873,31468,"2020-03",566242117,782838,2,2,TRUE,18449,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-23,18448873,31468,"2020-03",566242117,782838,2,2,TRUE,18449,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-22,18417405,33325,"2020-03",566242117,782838,2,2,TRUE,18417,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-22,18417405,33325,"2020-03",566242117,782838,2,2,TRUE,18417,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-21,18384080,33888,"2020-03",566242117,782838,2,2,TRUE,18384,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-21,18384080,33888,"2020-03",566242117,782838,2,2,TRUE,18384,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-20,18350192,38137,"2020-03",566242117,782838,2,2,TRUE,18350,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-20,18350192,38137,"2020-03",566242117,782838,2,2,TRUE,18350,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-19,18312055,35174,"2020-03",566242117,782838,2,2,TRUE,18312,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-19,18312055,35174,"2020-03",566242117,782838,2,2,TRUE,18312,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-18,18276881,26626,"2020-03",566242117,782838,2,2,TRUE,18277,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-18,18276881,26626,"2020-03",566242117,782838,2,2,TRUE,18277,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-17,18250255,27607,"2020-03",566242117,782838,2,2,TRUE,18250,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-17,18250255,27607,"2020-03",566242117,782838,2,2,TRUE,18250,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-16,18222648,36616,"2020-03",566242117,782838,2,2,TRUE,18223,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-16,18222648,36616,"2020-03",566242117,782838,2,2,TRUE,18223,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-15,18186032,39307,"2020-03",566242117,782838,2,2,TRUE,18186,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-15,18186032,39307,"2020-03",566242117,782838,2,2,TRUE,18186,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-14,18146725,22988,"2020-03",566242117,782838,2,2,TRUE,18147,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-14,18146725,22988,"2020-03",566242117,782838,2,2,TRUE,18147,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-13,18123737,26922,"2020-03",566242117,782838,2,2,TRUE,18124,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-13,18123737,26922,"2020-03",566242117,782838,2,2,TRUE,18124,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-12,18096815,7966,"2020-03",566242117,782838,2,2,TRUE,18097,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-12,18096815,7966,"2020-03",566242117,782838,2,2,TRUE,18097,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-11,18088849,6416,"2020-03",566242117,782838,2,2,TRUE,18089,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-11,18088849,6416,"2020-03",566242117,782838,2,2,TRUE,18089,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-10,18082433,12450,"2020-03",566242117,782838,2,2,TRUE,18082,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-10,18082433,12450,"2020-03",566242117,782838,2,2,TRUE,18082,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-09,18069983,17690,"2020-03",566242117,782838,2,2,TRUE,18070,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-09,18069983,17690,"2020-03",566242117,782838,2,2,TRUE,18070,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-08,18052293,24792,"2020-03",566242117,782838,2,2,TRUE,18052,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-08,18052293,24792,"2020-03",566242117,782838,2,2,TRUE,18052,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-07,18027501,27283,"2020-03",566242117,782838,2,2,TRUE,18028,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-07,18027501,27283,"2020-03",566242117,782838,2,2,TRUE,18028,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
"realdonaldtrump",2020-03-06,18000218,9034,"2020-03",566242117,782838,2,2,TRUE,18000,2020-03-13,"Trump declares national emergency","2020-03 :  Trump declares national emergency"
"realdonaldtrump",2020-03-06,18000218,9034,"2020-03",566242117,782838,2,2,TRUE,18000,2020-03-26,"US leads world in confirmed cases","2020-03 :  US leads world in confirmed cases"
