"","identifier","Politician","date","word","sentiment","event_index"
"3100",271,"Bernie Sanders",2020-02-18,"create","positive","3"
"3101",272,"Bernie Sanders",2020-02-18,"vote","anger","3"
"3102",272,"Bernie Sanders",2020-02-18,"vote","anticipation","3"
"3103",272,"Bernie Sanders",2020-02-18,"vote","joy","3"
"3104",272,"Bernie Sanders",2020-02-18,"vote","negative","3"
"3105",272,"Bernie Sanders",2020-02-18,"vote","positive","3"
"3106",272,"Bernie Sanders",2020-02-18,"vote","sadness","3"
"3107",272,"Bernie Sanders",2020-02-18,"vote","surprise","3"
"3108",272,"Bernie Sanders",2020-02-18,"vote","trust","3"
"3109",272,"Bernie Sanders",2020-02-18,"organize","positive","3"
"3110",272,"Bernie Sanders",2020-02-18,"vote","anger","3"
"3111",272,"Bernie Sanders",2020-02-18,"vote","anticipation","3"
"3112",272,"Bernie Sanders",2020-02-18,"vote","joy","3"
"3113",272,"Bernie Sanders",2020-02-18,"vote","negative","3"
"3114",272,"Bernie Sanders",2020-02-18,"vote","positive","3"
"3115",272,"Bernie Sanders",2020-02-18,"vote","sadness","3"
"3116",272,"Bernie Sanders",2020-02-18,"vote","surprise","3"
"3117",272,"Bernie Sanders",2020-02-18,"vote","trust","3"
"3118",272,"Bernie Sanders",2020-02-18,"information","positive","3"
"3119",273,"Bernie Sanders",2020-02-18,"powerful","anger","3"
"3120",273,"Bernie Sanders",2020-02-18,"powerful","anticipation","3"
"3121",273,"Bernie Sanders",2020-02-18,"powerful","disgust","3"
"3122",273,"Bernie Sanders",2020-02-18,"powerful","fear","3"
"3123",273,"Bernie Sanders",2020-02-18,"powerful","joy","3"
"3124",273,"Bernie Sanders",2020-02-18,"powerful","positive","3"
"3125",273,"Bernie Sanders",2020-02-18,"powerful","trust","3"
"3126",273,"Bernie Sanders",2020-02-18,"accomplish","joy","3"
"3127",273,"Bernie Sanders",2020-02-18,"accomplish","positive","3"
