,tweet_id,is_retweet,time,text,replies,retweets,likes
0,1258448363281952768,False,2020-05-07 10:27:25,"....are getting caught doing very evil things, and Republicans should take note. This was grave misconduct by the Obama Justice Department! @GovChristie",2340,5856,21793
1,1258448362409426944,False,2020-05-07 10:27:25,"Congratulations to former Governor of New Jersey, Chris Christie, and all others involved, on a complete and total exoneration (with a 9-0 vote by the U.S. Supreme Court) on the Obama DOJ Scam referred to as “Bridgegate.” The Democrats....",3289,8663,30665
2,1258432889303248896,False,2020-05-07 09:25:56,"As you know, I designated this day to be a National Day of Prayer. As our Nation heals, our Spirit has never been Stronger! https://www.whitehouse.gov/presidential-actions/proclamation-national-day-prayer-2020/ …",10622,13462,50984
3,1258134788294270977,False,2020-05-06 13:41:23,https://www.whitehouse.gov/presidential-actions/proclamation-national-nurses-day-2020/ …,13671,13743,67923
4,1258131970716024833,True,2020-05-06 13:30:11,"""The partnership and collaboration as we went through this pandemic has been incredible,"" @IAGovernor said. pic.twitter.com/FkNB9QBEvQ",5931,7445,28864
5,1258102144030461953,True,2020-05-06 11:31:40,"Just now, President @realDonaldTrump welcomed incredible healthcare warriors to the Oval Office in honor of National Nurses Day! pic.twitter.com/fsszeyf8rV",7041,10447,45742
6,1258053124893347841,False,2020-05-06 08:16:53,The Fake News has reached an all time high!,57704,53023,282198
7,1257813096707641346,True,2020-05-05 16:23:05,"The Senate is back in session. But the House is missing in action. 

Our latest op-ed. https://nypost.com/2020/05/05/nancy-pelosis-just-wrong-to-keep-the-house-from-meeting/ …",9114,15863,42911
8,1258020241063510018,False,2020-05-06 06:06:13,"....to it, as appropriate. The Task Force will also be very focused on Vaccines & Therapeutics. Thank you!",8437,11194,57927
9,1258020228006584320,False,2020-05-06 06:06:09,"....gloves, gowns etc. are now plentiful. The last four Governors teleconference calls have been conclusively strong. Because of this success, the Task Force will continue on indefinitely with its focus on SAFETY & OPENING UP OUR COUNTRY AGAIN. We may add or subtract people ....",5300,11665,59122
10,1258020211883638786,False,2020-05-06 06:06:06,"....produced in the thousands, and we have many to spare. We are helping other countries which are desperate for them. Likewise, after having been left little, we are now doing more testing than all other countries combined, and with superior tests. Face masks & shields,....",2075,5258,21215
11,1258020179692445697,False,2020-05-06 06:05:58,"The White House CoronaVirus Task Force, headed by Vice President Mike Pence, has done a fantastic job of bringing together vast highly complex resources that have set a high standard for others to follow in the future. Ventilators, which were few & in bad shape, are now being....",16204,20533,100708
12,1257873257732214784,False,2020-05-05 20:22:09,Thank you @Honeywell! pic.twitter.com/4jH6NF63XI,10772,16941,75593
13,1257714716492722176,True,2020-05-05 09:52:10,"For the constant criticism from the Do Nothing Democrats and their Fake News partners, here is the newest chart on our great testing “miracle"" compared to other countries. Dems and LameStream Media should be proud of the USA, instead of always ripping us down! pic.twitter.com/8AwnPCNchF",27873,22250,75101
14,1257789774909239301,True,2020-05-05 14:50:25,"“The Navajo Nation is a Nation within a Nation. We appreciate President Trump for supplying our Tribal Reservation with the rapid-result Abbott Coronavirus test as this demonstrates a hand-up & not a hand-out to our Navajo Citizens,” VP Lizer. https://twitter.com/whitehouse/status/1257781139550408705 …",2171,13850,41955
15,1257822958522753024,False,2020-05-05 17:02:17,pic.twitter.com/cnQ4tL0aN3,12329,24630,82735
16,1257788671777964034,True,2020-05-05 14:46:02,"Owners of Sammy’s Mexican Restaurant to President @realDonaldTrump: Latinos are going to vote for you because you’re doing a very good job!

#LatinosForTrump pic.twitter.com/jFQrk29OUv",5261,15976,56362
17,1257793742540386304,False,2020-05-05 15:06:11,"I was thrilled to be back in the Great State of Arizona with the incredible, patriotic, and hardworking men and women of @Honeywell! https://www.pscp.tv/w/cYCIbjEyMzE3NDF8MW1yR21RRW1MekJHeVGoFDGqC9OeKGFFJTKaQASKbK_6PvLxpIdmMYIpik-V?t=1s …",5680,11728,50322
18,1257768408256409601,False,2020-05-05 13:25:31,Will be doing a major interview tonight at 6:30 P.M. Eastern with @DavidMuir on @ABCWorldNews Tonight.,12720,13298,61372
19,1257753237790158848,False,2020-05-05 12:25:14,"On #NationalTeacherDay, we recognize the countless men and women who dedicate their lives to instilling character, integrity, and knowledge in the hearts and minds of our Nation’s students, thank you! https://www.whitehouse.gov/briefings-statements/presidential-message-national-teacher-day-2020/ …",5127,10023,42991
20,1257744763832299520,False,2020-05-05 11:51:34,Getting ready to land in the Great State of Arizona!,8542,12737,104680
21,1257744456591130624,False,2020-05-05 11:50:20,"Wow! Congratulations to Greg Gutfeld, a one time Trump Hater who has come all the way home. His Ratings easily beat no talent Stephen Colbert, nice guy Jimmy Fallon, and wacko “last placer” Jimmy Kimmel. Greg built his show from scratch, and did a great job in doing so. @FoxNews",19531,30669,143712
22,1257741326650470400,False,2020-05-05 11:37:54,"Well run States should not be bailing out poorly run States, using CoronaVirus as the excuse! The elimination of Sanctuary Cities, Payroll Taxes, and perhaps Capital Gains Taxes, must be put on the table. Also lawsuit indemnification & business deductions for restaurants & ent.",25631,31494,119409
23,1257736426206031874,False,2020-05-05 11:18:26,"Most of the money raised by the RINO losers of the so-called “Lincoln Project”, goes into their own pockets. With what I’ve done on Judges, Taxes, Regulations, Healthcare, the Military, Vets (Choice!) & protecting our great 2A, they should love Trump. Problem is, I BEAT THEM ALL!",13746,19284,79647
24,1257656121898283010,True,2020-05-05 05:59:20,.@RepRatcliffe is the right choice for Director of National Intelligence – and for America. https://thehill.com/blogs/congress-blog/politics/496090-john-ratcliffe-is-the-right-choice-for-director-of-national?rnd=1588653221 …,2039,8530,28143
25,1257725719469158401,False,2020-05-05 10:35:53,Remember this? Happy #CincoDeMayo! https://twitter.com/realDonaldTrump/status/728297587418247168 …,14007,20222,99300
26,1257715551729676289,False,2020-05-05 09:55:29,"The Do Nothing Democrats and their leader, the Fake News Lamestream Media, are doing everything possible to hurt and disparage our Country. No matter what we do or say, no matter how big a win, they report that it was a loss, or not good enough. The Enemy of the People!",27346,32930,136315
27,1257714716492722176,False,2020-05-05 09:52:10,"For the constant criticism from the Do Nothing Democrats and their Fake News partners, here is the newest chart on our great testing “miracle"" compared to other countries. Dems and LameStream Media should be proud of the USA, instead of always ripping us down! pic.twitter.com/8AwnPCNchF",27873,22251,75101
28,1257664979190321160,True,2020-05-05 06:34:31,Honored to join President @realDonaldTrump on board Air Force One today! https://twitter.com/realdonaldtrump/status/1257651144739950593 …,2821,6035,28327
29,1257662999340474369,True,2020-05-05 06:26:39,Excited to join @realDonaldTrump today on Air Force One for his visit to a @honeywell facility in Arizona! https://lesko.house.gov/news/documentsingle.aspx?DocumentID=2363 …,1606,5524,23726
30,1257663550295732225,True,2020-05-05 06:28:51,"Arizona is proud to welcome @realDonaldTrump to our state today! We are very thankful for his leadership in addressing #COVID19, and his continued support for our tribal communities. 1/2",3053,8186,37885
31,1257691587754287104,True,2020-05-05 08:20:15,President @realDonaldTrump: We are going to build the greatest economy in the world AGAIN! pic.twitter.com/QzGf0kk137,4789,12301,48771
32,1257690654538334210,True,2020-05-05 08:16:33,President @realDonaldTrump: The Democrats want us to fail so they can win an election which they’re not going to win pic.twitter.com/5b5aUbM8Rx,3799,11470,41751
33,1257659682816241665,False,2020-05-05 06:13:29,"Governors should let roads and highway construction begin before heavy traffic starts, which will be soon. Some Governors never stopped, which proved to be very smart. They built and fixed roads during long no traffic periods. Also, saved big dollars!",10683,26830,125624
34,1257651144739950593,False,2020-05-05 05:39:33,Heading to Arizona!,19392,16867,143191
35,1257650279740301314,False,2020-05-05 05:36:07,Oil prices moving up nicely as demand begins again!,17305,26950,168900
36,1257649628327153664,False,2020-05-05 05:33:32,Exciting to see our Country starting to open up again! https://twitter.com/gopchairwoman/status/1257324495326461960 …,11248,15922,70207
37,1257356136988237827,True,2020-05-04 10:07:18,"“The mobilization of the private sector has been extraordinary. For instance, N95 masks alone, @realDonaldTrump has deployed 75M. On the average year, the health care system uses 25M. So we have done three times that in just 2 months.” - @PressSec https://twitter.com/GOP/status/1257305287339307014 …",3120,8017,25484
38,1257400179583565824,True,2020-05-04 13:02:18,"Across the country, the #PaycheckProtectionProgram that @realDonaldTrump signed is helping Americans.
 
And in Wisconsin alone, the PPP has provided over $8.3 billion to Badger State small businesses. https://www.kenoshanews.com/opinion/columnists/paycheck-protection-program-a-win-for-wisconsin-businesses/article_52bf0ebd-9c08-5a27-aab0-e12701077539.html …",1164,4685,16811
39,1257415206373920772,True,2020-05-04 14:02:01,"""China’s economy has thrived through the manufacture of American products,"" Andy Puzder and Bill Hagerty write.

It's time to bring those supply chains home—and President @realDonaldTrump has already laid a foundation.

West Wing Reads: http://45.wh.gov/qPpLTE pic.twitter.com/n8Ti1SQ7zP",1766,7710,24260
40,1257315077243334656,False,2020-05-04 07:24:08,"Interesting? By Congress not wanting the special 5 minute testing apparatus, they are saying that they are not “essential”.  In any event, we have great testing capacity, and have performed 6.5 million tests, which is more than every country in the world, combined!",28439,33161,141368
41,1257304527843110914,False,2020-05-04 06:42:13,"Mexico is sadly experiencing very big CoronaVirus problems, and now California, get this, doesn’t want people coming over the Southern Border. A Classic! They are sooo lucky that I am their President. Border is very tight and the Wall is rapidly being built!",37793,57306,270159
42,1257303100815261696,False,2020-05-04 06:36:33,"Republicans love the biggest Tax Cuts, Rebuilt Military, Choice for Vets, saving 2nd Amendment and many other things my Administration has done, but what they love beyond all else is 252 (so far!) Federal Judges, not including two great Supreme Court Justices. A Big Record!",14993,23628,103883
43,1257286796523814914,False,2020-05-04 05:31:46,"And I’m Endorsing you also Lacy, you truly deserve it. You are doing a great job, and Omar is a disaster who wants much higher taxes, hates our Military & our Vets, demands Open Borders, and is fighting to take away our great 2nd Amendment. Good luck Lacy! https://twitter.com/lacyjohnsonmn/status/1256601986545463298 …",7937,35453,114942
44,1257283775375040512,False,2020-05-04 05:19:45,"Getting great reviews, finally, for how well we are handling the pandemic, especially our strong production of desperately needed ventilators, the building of field hospitals & beds, and soon, the great things we are doing on testing. People are really working well together!",30287,24159,125885
45,1257258214615367680,False,2020-05-04 03:38:11,"“Concast” should open up a long overdue Florida Cold Case against Psycho Joe Scarborough. I know him and Crazy Mika well, used them beautifully in the last Election, dumped them nicely, and will state on the record that he is “nuts”. Besides, bad ratings! #OPENJOECOLDCASE",29210,28370,103392
46,1257138589307219969,False,2020-05-03 19:42:50,I’m with the TRUCKERS all the way. Thanks for the meeting at the White House with my representatives from the Administration. It is all going to work out well!,9781,26385,151901
47,1257129479455080448,False,2020-05-03 19:06:38,pic.twitter.com/cnQ4tKIzVv,18670,34304,112793
48,1257069539294171140,False,2020-05-03 15:08:28,pic.twitter.com/O4iRRKJkyS,10269,15999,59549
49,1257047564219822080,False,2020-05-03 13:41:08,Thank you Ryan. Working hard! https://twitter.com/ryanafournier/status/1256720927217332224 …,12336,19270,88924
50,1256814492723212288,True,2020-05-02 22:15:00,"States will have to give up sanctuary policies to receive a bailout, says Trump. https://davidharrisjr.com/steven/president-trump-calls-for-tying-any-financial-aid-to-states-changing-their-sanctuary-policies/ …",5446,16464,54690
51,1256844691833667585,True,2020-05-03 00:15:00,A storm is coming... https://davidharrisjr.com/steven/j-durham-expands-his-investigative-team-as-he-ramps-up-spygate-probe/ …,4098,18922,53250
52,1256874890654777344,True,2020-05-03 02:15:00,Adam Schiff hides important transcripts from the American people. https://davidharrisjr.com/steven/schiff-has-hidden-russia-transcripts-despite-unanimous-vote-to-release-them/ …,2621,14418,32490
53,1256935288749752321,True,2020-05-03 06:15:00,Evidence has surfaced that indicates Barack Obama was the one running the Russian hoax. https://davidharrisjr.com/steven/new-doc-releases-seem-to-point-to-obama-running-the-scam-investigation/ …,13288,37095,86896
54,1256783162878951425,True,2020-05-02 20:10:30,Roche gets FDA emergency use approval for COVID-19 antibody test https://reut.rs/2z3OO0u pic.twitter.com/eKbCjUuPU7,638,5643,17646
55,1257041820124680192,False,2020-05-03 13:18:19,"....Fake News got it wrong again, as always, and tens of thousands of lives were saved by my EARLY BAN of China into our Country. The people that we’re allowed were heavily scrutinized and tested U.S. citizens, and as such, I welcome them with open arms!",12251,23092,97329
56,1257041819097092096,False,2020-05-03 13:18:19,"Intelligence has just reported to me that I was correct, and that they did NOT bring up the CoronaVirus subject matter until late into January, just prior to my banning China from the U.S. Also, they only spoke of the Virus in a very non-threatening, or matter of fact, manner...",29841,41183,166702
57,1257009530673803268,False,2020-05-03 11:10:00,Thank you very much to our beautiful “boaters.” I will never let you down! pic.twitter.com/Ot5Ffnjj9G,17843,37685,186945
58,1256957565562486784,False,2020-05-03 07:43:31,"....And then came a Plague, a great and powerful Plague, and the World was never to be the same again! But America rose from this death and destruction, always remembering its many lost souls, and the lost souls all over the World, and became greater than ever before!",57361,49216,248955
59,1256955754428448768,False,2020-05-03 07:36:19,So nice to see this great honor. Thank you (but haven’t played golf in a long time)! https://twitter.com/TrumpTurnberry/status/1255812697150668801 …,9210,12416,60184
60,1256954349491818501,False,2020-05-03 07:30:44,Going well despite the Fake News! https://twitter.com/steventdennis/status/1255916564269891584 …,7579,14305,62052
61,1256243856166850560,True,2020-05-01 08:27:29,Concast (@NBCNews) and Fake News @CNN are going out of their way to say GREAT things about China. They are Chinese puppets who want to do business there. They use USA airwaves to help China. The Enemy of the People!,34215,45824,164361
62,1256366878873792512,True,2020-05-01 16:36:20,Don’t allow RIGGED ELECTIONS! https://twitter.com/mzhemingway/status/1256016023943331841 …,25521,38534,122737
63,1256573581657604096,True,2020-05-02 06:17:42,"96% Approval Rating in the Republican Party. Thank you! Also, just out, highest ever Approval Rating overall in the new Gallup Poll, and shows “Trump beating Sleepy Joe Biden.”",32525,37342,208984
64,1256931676099350528,False,2020-05-03 06:00:38,Some things never get old! https://twitter.com/therealshenna/status/1256930962073665536 …,9540,24048,84141
65,1256930926485024768,False,2020-05-03 05:57:40,Progress being made! https://twitter.com/kellyannepolls/status/1256271364102782976 …,2632,8339,35779
66,1256930571760087041,False,2020-05-03 05:56:15,Thank you! https://twitter.com/donaldjtrumpjr/status/1250040286274891776 …,4150,18834,54363
67,1256930134512357377,False,2020-05-03 05:54:31,Keep punching Mike! https://twitter.com/sportscenter/status/1256315074358267906 …,4408,17347,115447
68,1256929658890792960,False,2020-05-03 05:52:37,Thank you! https://twitter.com/GOPChairwoman/status/1256347173098315787 …,3571,10174,50279
69,1256928926124904448,False,2020-05-03 05:49:43,Wow! https://twitter.com/danscavino/status/1256708681137356802 …,6006,23020,82390
70,1256928204801089539,False,2020-05-03 05:46:51,"Hopefully our Country will soon mend. We are all missing our wonderful rallies, and many other things! https://twitter.com/danscavino/status/1256707615272435712 …",17886,21158,91108
71,1256921471286468609,False,2020-05-03 05:20:05,"Many complaints coming in about Maine. I love that State, won Maine 2 - Don’t make the cure worse than the problem itself. That can happen, you know! https://twitter.com/danco_1830/status/1256826161902112769 …",7274,15414,52033
72,1253828440878432256,True,2020-04-24 16:29:29,"For the #TrumpIsNotADoctor crowd...

Bill Nye is not a scientist.

Greta Thunberg is not a climate expert.

Hillary Clinton is not a President.

AOC is not an economist.

CNN is not a news network.

Joe Biden is not winning in 2020. 

...and Jeffrey Epstein didn't kill himself.",6463,37306,82970
73,1256915740432760835,False,2020-05-03 04:57:19,"The Fake News doesn’t show real polls. Lamestream Media is totally CORRUPT, the Enemy of the People! https://twitter.com/realdonaldtrump/status/1256573581657604096 …",9822,16844,65798
74,1256693593961627655,True,2020-05-02 14:14:35,"Border Wall is going up FAST. Over 172 miles already built. 450 miles by early next year, or sooner! Dems want OPEN BORDERS. I want STRONG BORDERS! https://twitter.com/usbpchief/status/1256377450273136641 …",12435,25496,98464
75,1256698677864861697,True,2020-05-02 14:34:47,Very cool. Please thank him! https://twitter.com/hopeheck/status/1256085757728403459 …,13417,42915,201343
76,1256911953903202307,False,2020-05-03 04:42:16,".@PeteHegseth  “Oh bye the way, I appreciate the message from former President Bush, but where was he during Impeachment calling for putting partisanship aside.” @foxandfriends  He was nowhere to be found in speaking up against the greatest Hoax in American history!",34026,29619,122119
77,1256788149113520129,False,2020-05-02 20:30:19,"Beautiful, thank you to our GREAT @BlueAngels and @AFThunderbirds! https://twitter.com/WhiteHouse/status/1256728939663425536 …",4484,12641,61399
78,1256721351722876933,False,2020-05-02 16:04:53,"No reason to turn it down, except politics. We have plenty of testing. Maybe you need a new Doctor over there. Crazy Nancy will use it as an excuse not to show up to work! https://twitter.com/senatemajldr/status/1237391198328745984 …",10457,15874,58869
79,1256720284540981248,False,2020-05-02 16:00:39,"The Democrats are just, as always, looking for trouble. They do nothing constructive, even in times of crisis. They don’t want to blame their cash cow, China, for the plague. China is blaming Europe. Dr. Fauci will be testifying before the Senate very soon! #DONOTHINGDEMOCRATS https://twitter.com/markknoller/status/1256682853431160832 …",9382,17119,54242
80,1256713236331794437,False,2020-05-02 15:32:38,Not much time to sleep. Thank you! https://twitter.com/devaajain/status/1256702937503395840 …,12620,18924,77619
81,1256711660787695616,False,2020-05-02 15:26:23,"So true, although Honest Abe wasn’t bad. Thank you! https://twitter.com/davidkyalom/status/1256703036388454403 …",11046,21751,101993
82,1256702883199881216,False,2020-05-02 14:51:30,"She was thrown off The View like a dog, Zero T.V. Personas. Now Wallace is a 3rd rate lapdog for Fake News MSDNC (Concast). Doesn’t have what it takes! https://twitter.com/marklevinshow/status/1256553266378428416 …",27489,15419,57910
83,1256645770125750275,True,2020-05-02 11:04:33,Mueller did it. https://twitter.com/KimStrassel/status/1256044466219048960 …,1778,12757,37808
84,1256632172846481410,True,2020-05-02 10:10:31,"SUNDAY! @RepMattGaetz, @LisaMarieBoothe, and @SaraCarterDC return to #NextRevFNC! Tune in at 9pm ET on @FoxNews! pic.twitter.com/vGYq0wJGPx",885,4494,15994
85,1256689925535170560,True,2020-05-02 14:00:01,TOMORROW! @LisaMarieBoothe returns to #NextRevFNC! Tune in at 9pm ET on @FoxNews! pic.twitter.com/XkOoTfmZ1F,523,3695,14792
86,1256698677864861697,False,2020-05-02 14:34:47,Very cool. Please thank him! https://twitter.com/hopeheck/status/1256085757728403459 …,13417,42915,201343
87,1256364526741729288,True,2020-05-01 16:26:59,"Tomorrow I’ll be joined by @SebGorka, @STEPHMHAMILL and other distinguished guests to discuss the 2020 Presidential Election. 

Tune into WJLA 24/7 tomorrow from 10:30-11:30 AM EST for another edition of The Armstrong Williams Show. #AWS #Election2020 #Trump #Biden @ABC7News pic.twitter.com/TTldPAD5RL",388,3383,11419
88,1256371646891298817,True,2020-05-01 16:55:17,They didn’t ... https://twitter.com/LisaMarieBoothe/status/1256371073400086529 …,1176,6752,25567
89,1256350354821840897,True,2020-05-01 15:30:41,"What changed, @SpeakerPelosi?

pic.twitter.com/y5wZxVdWlh",3187,14813,35345
90,1255957642511634432,True,2020-04-30 13:30:11,"Should we ""get him to lie"" or ""get him fired?""

Latest FBI memo on @GenFlynn exposes a portrait of NeverTrump actors wielding horrific agendas.

@KellyannePolls: ""Every American should feel a chill"" at the FBI's framing of Gen. Flynn.

@jennfranconews @OANN pic.twitter.com/jWOljYVhwZ",1407,9839,24387
91,1255974348478963719,True,2020-04-30 14:36:34,"The Trump Admin is making sure senior citizens are safe & have access to the resources they need during coronavirus. In addition to what we we have already sent, @fema is sending additional shipments of PPE to all 15,400 Medicaid & Medicare-certified nursing homes in America.",1126,5306,19762
92,1256696015702425601,False,2020-05-02 14:24:13,"I, for one, am glad to see he is back, and well! https://twitter.com/LokmanKaradag1/status/1256366581371682816 …",26387,25597,123047
93,1256693593961627655,False,2020-05-02 14:14:35,"Border Wall is going up FAST. Over 172 miles already built. 450 miles by early next year, or sooner! Dems want OPEN BORDERS. I want STRONG BORDERS! https://twitter.com/usbpchief/status/1256377450273136641 …",12435,25496,98464
94,1255587981957591041,True,2020-04-29 13:01:17,"In this edition of One America News Investigates, Neil W. McCabe presents an in-depth report on corruption by former Vice President Joe Biden and his family. 

Tune in Sunday, May 3rd at 10:30 p.m. EST / 7:30 p.m. PST -- only on #OANN! pic.twitter.com/NPh4WwkIuz",878,7249,18132
95,1256691828516151296,False,2020-05-02 14:07:34,"The Impeachment Hoax will be exposed. Crazy Nancy gets Nothing Done, that’s why she got thrown out as Speaker the first time. Also, she should come back to Washington now! https://twitter.com/oann/status/1255547821970747392 …",6164,16597,53268
96,1256687254703157252,False,2020-05-02 13:49:24,"I hate to be promoting AT&T, but @OANN is Great News, not Fake News. Everybody should be carrying them! https://twitter.com/oann/status/1242492021320716289 …",7182,17293,60145
97,1256683935444226048,False,2020-05-02 13:36:12,That’s right Jack. Keep up the good work! https://twitter.com/JackPosobiec/status/1256672360041787392 …,2597,9701,43117
98,1256614410539286528,True,2020-05-02 08:59:56,BLUE ANGELS DC https://www.pscp.tv/w/cXw-_DF4ZUtXeEdWcnJhalB8MVlxS0RFRXB3WXpHVhvUxPSe7CyuAhGQQTQqC3fxk9cq5PyVvahp_sTGVMMS …,927,5025,17907
99,1256676153630363649,False,2020-05-02 13:05:17,pic.twitter.com/viZkbzM7Sp,26680,45972,149634
100,1256660426353451014,True,2020-05-02 12:02:47,pic.twitter.com/EZhD1ztgQG,1321,7281,22176
101,1256630090328346624,False,2020-05-02 10:02:15,Thank you Michael. You also! https://twitter.com/MichaelRCaputo/status/1256243220410925056 …,7104,14136,54024
102,1256063213998952451,True,2020-04-30 20:29:41,"The FBI found ""no derogatory information"" about @GenFlynn. But they decided to crush him anyway.

""There is nothing worse than this. It's how the secret police operate in third world dictatorships and it's exactly how Peter Strzok operated. And then he lied about it extensively."" pic.twitter.com/a2W9wP15Zk",2361,13147,32253
103,1256628709496369152,False,2020-05-02 09:56:46,The Russia Hoax is the biggest political scandal in American history. Treason!!! Lets see how it ends???? https://twitter.com/KimStrassel/status/1256044466219048960 …,19422,36158,106514
104,1256283376949977088,True,2020-05-01 11:04:32,Join me for a quick laugh about the funniest Trump kill shot on Biden. Ever. https://www.pscp.tv/w/cXsKsDExODgwMjU5fDFPd3hXUVFvTkFRR1HKMKxcd1xjx-SEaFvnpDTP6Pkh7RYmE4pHhrEqZ9R7Zg== …,1327,4848,14449
105,1256281885858123781,True,2020-05-01 10:58:36,This kill shot is so perfectly executed it is painful to watch . . . and still funny. https://twitter.com/markknoller/status/1256269586221146112 …,616,3998,14197
106,1256372570477060096,True,2020-05-01 16:58:57,Poll for Democrats only. Are you aware that most of the political news you consume is either misleading and out of context or completely fake?,2447,3660,9885
107,1256562268935909381,True,2020-05-02 05:32:45,Greg Gutfeld on Biden response to Tara Reade claims: He 'was doing great in that interview until he confessed' https://fxn.ws/2VSDcGK  #FoxNews,1156,6303,18488
108,1253885351338430470,True,2020-04-24 20:15:38,"It's an absolute disgrace what they've done to @GenFlynn and his family.

This is one of the most highly respected men in America who was used and dragged through the mud by corrupt lawyers to get dirt and prop up a Hoax. 

General Flynn should be fully exonerated.",2257,6616,21069
109,1256585459087671299,True,2020-05-02 07:04:54,"Why does MSM ignore this???

Why do people ignore that he doesn't care about the #American worker?? pic.twitter.com/TBzyCqeKyP",1975,8898,20335
110,1256573918455963648,True,2020-05-02 06:19:02,Sleepy Joe fell asleep during his last town hall! https://twitter.com/thejtlewis/status/1255219826605334528?s=21 …,1806,6571,20293
111,1256589520608378881,False,2020-05-02 07:21:02,Thank you! https://twitter.com/iarvindkushwaha/status/1255927999947509760 …,12093,18124,106543
112,1256574041743339520,True,2020-05-02 06:19:32,"At this rate, if you don't support Trump and you're a Republican you've gone entirely mad.",3017,7218,33858
113,1256575624807776262,True,2020-05-02 06:25:49,"All of the Democrats stick together, that's a lesson that the Republican party needs to learn, support your president you RINOs!",1014,4816,17748
114,1256574533214978050,True,2020-05-02 06:21:29,"As far as I am concerned, it should be a 100% approval from all of the Republican party, whats wrong with the 4%?",2388,5043,24815
115,1256573581657604096,False,2020-05-02 06:17:42,"96% Approval Rating in the Republican Party. Thank you! Also, just out, highest ever Approval Rating overall in the new Gallup Poll, and shows “Trump beating Sleepy Joe Biden.”",32525,37342,208984
116,1256570859935932416,False,2020-05-02 06:06:53,"There is tremendous CoronaVirus testing capacity in Washington for the Senators returning to Capital Hill on Monday. Likewise the House, which should return but isn’t because of Crazy Nancy P. The 5 minute Abbott Test will be used. Please inform Dr. Brian P. Monahan. @MarkMeadows",10718,19673,76096
117,1256428766110404608,False,2020-05-01 20:42:15,https://bongino.com/ep-1241-interview-with-president-trump …,5839,13471,51516
118,1254888803334004737,True,2020-04-27 14:43:00,"Stunning Silence: @KimStrassel says when it comes to sexual assault allegations against Joe Biden, it’s as if the “Me Too” movement disappeared overnight. #AmericaFirst #MAGA #Dobbs pic.twitter.com/0yQ6Mugh2z",6221,14173,37203
119,1256044466219048960,True,2020-04-30 19:15:11,"The FBI knew Michael Flynn wasn’t colluding with Russia, so it plotted to ‘get him to lie.’ New documents reveal that, by the end, the Bureau just wanted a scalp, writes @KimStrassel https://www.wsj.com/articles/the-fbis-flynn-outrage-11588288438 … via @WSJ",4887,19519,50305
120,1255125942026076160,True,2020-04-28 06:25:18,The CCP’s Military-Civil Fusion strategy blurs the distinction between Chinese military & civilian end-users. I commend the Administration for tightening U.S. export-control regs to prevent American technology from being diverted to the Chinese military. https://www.federalregister.gov/agencies/industry-and-security-bureau …,1674,8349,25837
121,1255321043947880449,True,2020-04-28 19:20:34,"Tremendous work by @FreeBeacon 

While the rest of the media was credulous and lazy about this case, it dug in with real reporting 

Police Investigating Death of Arizona Man From Chloroquine Phosphate https://freebeacon.com/coronavirus/police-investigating-death-of-arizona-man-from-chloroquine-phosphate/ …",1255,6271,18173
122,1255867427008712706,True,2020-04-30 07:31:42,Something seems rotten in Flynn's case — my column@thehill @TheHillOpinion ... https://thehill.com/opinion/judiciary/495366-something-seems-rotten-in-flynns-case-and-maybe-others-too#.XqrhHBStNpw.twitter …,2410,9181,30362
123,1256024163363573768,True,2020-04-30 17:54:31,.@BarackObama is Ultimately Responsible for @FBI’s Dirty Investigation into @GenFlynn https://www.bucksexton.com/content/2020-04-30-obama-is-ultimately-responsible-for-fbis-dirty-investigation-into-flynn/ …,3471,19231,49630
124,1256024228777857025,False,2020-04-30 17:54:46,“The only thing we got wrong is that it was even worse (the corruption) than we thought.” @Jim_Jordan  DIRTY COPS!,16518,38329,157229
125,1255888794206822400,True,2020-04-30 08:56:36,"New DOJ/Flynn docs are stamped w SCO as in Special Counsels Office
 
Did Mueller have these docs? Why did his team sit on them? What else is Mueller team that cost taxpayers $30+ million hiding? The ppl deserve answers 2restore faith in federal law enforcement agencies",4746,21569,54665
126,1256016249169084417,False,2020-04-30 17:23:04,"Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers, and cut their salaries while bumping up her pay. Now she’s mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25! https://secure.winred.com/mikegarcia/donate …",3792,11259,35115
127,1256013240896835585,False,2020-04-30 17:11:06,"....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany! https://secure.winred.com/tiffany-for-wisconsin/donate …",2233,8553,33541
128,1256013239487549441,False,2020-04-30 17:11:06,"Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business, supports our Incredible Farmers, Loves our Military and our Vets....",3495,13656,56373
129,1255956680048734209,True,2020-04-30 13:26:21,LIVE: POTUS Delivers Remarks on Protecting America's Seniors https://www.pscp.tv/w/cXnabTFxTFFHVnJ5UkFKRUp8MWVhS2JRUU1WZWF4WCzWbMO7t-8ZjYQsNFawfSpedadkGza4VW7nqJbCvb1M …,5152,8561,27448
